adds,dist_min
"65 W California Ave, Long Beach Township, NJ 08008, USA",0.998864607691171
"11910 Long Beach Blvd, Long Beach Township, NJ 08008, USA",0.663148538403094
"335 Jeffries Ave, Beach Haven, NJ 08008, USA",6.99241867191439
"204 Laurel Ct, Point Pleasant Beach, NJ 08742, USA",7.86643341275567
"111 Central Ave, Point Pleasant Beach, NJ 08742, USA",10.2474621853685
"1720 Perch Hole Point Pl, Point Pleasant, NJ 08742, USA",5.35637225389331
"525 Club Dr, Bay Head, NJ 08742, USA",7.89687688833675
"42 Paul Jones Dr, Brick Township, NJ 08723, USA",5.73280451052743
"105 Bay View Dr, Brick Township, NJ 08723, USA",25.0801900650924
"118 Southview Ct, Brick Township, NJ 08723, USA",8.5817303230371
"112 Mantoloking Rd, Brick Township, NJ 08723, USA",10.7220470029193
"280 Harbor Ct, Lavallette, NJ 08735, USA",5.18595743645005
"490 Ellison Dr, Mantoloking, NJ 08738, USA",1.39350645432787
"413 Delray Dr, Lavallette, NJ 08735, USA",7.02544711190429
"226 Gull Ln, Lavallette, NJ 08735, USA",18.2204177630988
"353 Fort Meyers Ct, Lavallette, NJ 08735, USA",5.18448155569223
"228 Haddonfield Ave, Lavallette, NJ 08735, USA",3.46576579098983
"219 Joseph St, Lavallette, NJ 08735, USA",0.756143530213021
"115 W Tarpon Way, Lavallette, NJ 08735, USA",2.87233005247073
"113 Point O Woods Dr, Toms River, NJ 08753, USA",10.2218042469501
"3208 Windsor Ave, Toms River, NJ 08753, USA",1.42678503838691
"3230 Beachview Dr, Toms River, NJ 08753, USA",5.47951682917508
"635 E Bayview Ave, Ocean Gate, NJ 08740, USA",3.21954506686884
"133 Elizabeth Ave, Lavallette, NJ 08735, USA",2.78813060735444
"141 Elizabeth Ave, Lavallette, NJ 08735, USA",4.79000360753155
"434 Coolidge Ave, Seaside Heights, NJ 08751, USA",0.741705463042468
"312 Sumner Ave, Seaside Heights, NJ 08751, USA",0.643187041019382
"1614 N Bayview Ave, Seaside Park, NJ 08752, USA",1.63219170072549
"900 S Bayview Ave, Seaside Park, NJ 08752, USA",0.322324893277394
"59 Nancy Dr, Manahawkin, NJ 08050, USA",2.58415416448891
"33 Myrtle Dr, Manahawkin, NJ 08050, USA",0.374997092717931
"94 Joshua Dr, Manahawkin, NJ 08050, USA",23.7505063852404
"22 Avenue D, Manahawkin, NJ 08050, USA",25.2997716869975
"1012 Shore Ave, Ship Bottom, NJ 08008, USA",2.42114195222042
"8 2nd St, Manahawkin, NJ 08050, USA",6.00667903484051
"40 Railroad Ave, Manahawkin, NJ 08050, USA",14.4108249488061
"1148 Island Dr, Bayville, NJ 08721, USA",8.54160372064353
"318 Stevens Ave, Bayville, NJ 08721, USA",22.0954672953138
"90 Sunset Blvd, Long Beach Township, NJ 08008, USA",4.15835782649183
"71 Cedars Ave, Harvey Cedars, NJ 08008, USA",5.33341478112587
"322 N 6th St, Surf City, NJ 08008, USA",27.5568179214925
"716 N Barnegat Ave, Surf City, NJ 08008, USA",14.1419263271389
"1013 N Barnegat Ave, Surf City, NJ 08008, USA",0.840648576392255
"319 Drexel Ave, Ship Bottom, NJ 08008, USA",4.09705563139314
"216 Division Ave, Surf City, NJ 08008, USA",6.92066493257341
"21 N Forecastle Dr, Little Egg Harbor Township, NJ 08087, USA",5.89227647587693
"167 N Spinnaker Dr, Little Egg Harbor Township, NJ 08087, USA",2.68026661173485
"286 Dock Rd, West Creek, NJ 08092, USA",153.31881929501
"23 Angler Rd, Little Egg Harbor Township, NJ 08087, USA",75.7340228529306
"444 Anchor Ave, Tuckerton, NJ 08087, USA",56.4012667743822
"146 Bass Rd, Tuckerton, NJ 08087, USA",13.911840931102
"24 W Connecticut Ave, Beach Haven, NJ 08008, USA",2.52093545069571
"4 W Massachusetts Ave, Beach Haven, NJ 08008, USA",39.193055978302
"108 W Winifred Ave, Beach Haven, NJ 08008, USA",49.0415067298649
"4 W 61st Ave, Beach Haven, NJ 08008, USA",1.00035675206204
"13015 Long Beach Blvd, Long Beach Township, NJ 08008, USA",2.01735697563305
"48 W New Jersey Ave, Long Beach Township, NJ 08008, USA",4.42655821997208
"1509 Long Beach Blvd, Beach Haven, NJ 08008, USA",1.15134455632705
"10109 Highland Ave, Long Beach Township, NJ 08008, USA",2.34499886751555
"9318 Mark Dr, Long Beach Township, NJ 08008, USA",1.15468157619207
"9101 Long Beach Blvd, Long Beach Township, NJ 08008, USA",1.30123641085135
"325 Jeffries Ave, Beach Haven, NJ 08008, USA",9.67702881321164
"416 Iroquois Ave, Beach Haven, NJ 08008, USA",0.950383314416795
"206 Baltimore Ave, Point Pleasant Beach, NJ 08742, USA",3.02019554780442
"213 Laurel Ct, Point Pleasant Beach, NJ 08742, USA",3.50074041118355
"320 Carter Ave, Point Pleasant Beach, NJ 08742, USA",1.39128276692574
"948 Barnegat Ln, Mantoloking, NJ 08738, USA",10.6613573375866
"627 Lake Ave, Bay Head, NJ 08742, USA",19.1600468455977
"330 Alabama Ave, Toms River, NJ 08753, USA",14.6346911246457
"3364 Sunset Ln, Lavallette, NJ 08735, USA",14.1379235158405
"117 Cedar Berry Ln, Toms River, NJ 08753, USA",5.25894779203932
"119 Guyer Ave, Lavallette, NJ 08735, USA",1.8562764742316
"201 Pershing Blvd, Lavallette, NJ 08735, USA",2.98259102168055
"28 Jeffrey Dr, Manahawkin, NJ 08050, USA",2.13657448546479
"108 Morris Blvd, Manahawkin, NJ 08050, USA",5.92108004896629
"21 Beatrice Dr, Manahawkin, NJ 08050, USA",6.54454360207309
"1812 Bay Terrace, Ship Bottom, NJ 08008, USA",1.39821809078443
"503 Riverside Dr, Bayville, NJ 08721, USA",4.97219852747817
"32 W 8th St, Barnegat Light, NJ 08006, USA",9.66744743665678
"22 Amherst Rd, Long Beach Township, NJ 08008, USA",14.418812601072
"28 W 11th St, Barnegat Light, NJ 08006, USA",4.91543837468343
"326 N 5th St, Surf City, NJ 08008, USA",1.20687594547334
"322 N 7th St, Surf City, NJ 08008, USA",29.1943572918994
"120 S Captain Dr, Little Egg Harbor Township, NJ 08087, USA",4.39862782000196
"50 Oakland Bay Ct, Little Egg Harbor Township, NJ 08087, USA",1.62430917804888
"13 Southwinds Dr, Little Egg Harbor Township, NJ 08087, USA",5.59903729755095
"286 Dock Rd, West Creek, NJ 08092, USA",153.31881929501
"7 Angler Rd, Little Egg Harbor Township, NJ 08087, USA",77.5720924875514
"47 Parker Rd, Tuckerton, NJ 08087, USA",105.859631507805
"49 Parker Rd, Tuckerton, NJ 08087, USA",115.920209534845
"172 Flamingo Rd, Tuckerton, NJ 08087, USA",17.2752475296952
"303 Heron Rd, Tuckerton, NJ 08087, USA",56.89903784285
"102 E 28th St, Ship Bottom, NJ 08008, USA",4.0758256761627
"5 E 48th St, Beach Haven, NJ 08008, USA",4.13916985322196
"13 W 85th St, Long Beach Township, NJ 08008, USA",24.2167419597451
"13 E Jeanette Ave, Beach Haven, NJ 08008, USA",1.87159777639177
"3 Mea Ln, Beach Haven, NJ 08008, USA",4.08947232641585
"6506 Long Beach Blvd, Beach Haven, NJ 08008, USA",2.32099314897645
"North Beach Haven, Long Beach Township, NJ 08008, USA",53.0098626083531
"5 E 17th St, Long Beach Township, NJ 08008, USA",1.4655499490024
"9312 Mark Dr, Long Beach Township, NJ 08008, USA",1.33121497032769
"315 2nd St, Beach Haven, NJ 08008, USA",23.3010907703965
"312 N Delaware Ave, Beach Haven, NJ 08008, USA",13.0416359176995
"13 E 13th St, Long Beach Township, NJ 08008, USA",7.76762303113241
"2001 West Ave, Long Beach Township, NJ 08008, USA",2.32821586081115
"332 Pelham Ave, Beach Haven, NJ 08008, USA",1.96995231324864
"316 Elizabeth Ave, Point Pleasant Beach, NJ 08742, USA",2.22043943222914
"609 Lake Ave, Bay Head, NJ 08742, USA",1.53731217071862
"2 Forsyth St, Bay Head, NJ 08742, USA",27.8305718999556
"112 Seagoin Rd, Brick Township, NJ 08723, USA",6.16887050145439
"106 Seagoin Rd, Brick Township, NJ 08723, USA",3.78441401254916
"62 Vanard Dr, Brick Township, NJ 08723, USA",13.2277244357852
"485 Ellison Dr, Mantoloking, NJ 08738, USA",9.78947742258087
"238 W Bayview Dr, Lavallette, NJ 08735, USA",1.53359003939504
"9 Seabright Ave, Bayville, NJ 08721, USA",13.9140914628807
"203 Eisenhower Ave, Seaside Heights, NJ 08751, USA",4.46957088587349
"219 Eisenhower Ave, Seaside Heights, NJ 08751, USA",2.40719679648415
"402 Eisenhower Ave, Seaside Heights, NJ 08751, USA",21.7791084700666
"295 N St, Seaside Park, NJ 08752, USA",15.7378968471261
"16 Andrew Dr, Manahawkin, NJ 08050, USA",3.82999283419439
"32 Muriel Dr, Manahawkin, NJ 08050, USA",0.251416609781173
"55 Jennie Dr, Manahawkin, NJ 08050, USA",3.00003196933822
"58 Harbor Inn Rd, Bayville, NJ 08721, USA",3.95274623657616
"19 Nautilus Rd, Waretown, NJ 08758, USA",1.43451981090459
"305 N 7th St, Surf City, NJ 08008, USA",11.9634782774569
"263 13th St, Surf City, NJ 08008, USA",2.32986962432076
"1402 Central Ave, Surf City, NJ 08008, USA",3.87620516344271
"23 S Los Angeles Dr, Little Egg Harbor Township, NJ 08087, USA",8.93935182461507
"16 W Anchor Dr, Little Egg Harbor Township, NJ 08087, USA",5.35147207224756
"145 S Captain Dr, Little Egg Harbor Township, NJ 08087, USA",1.03734648270193
"45 Flax Isle Dr, Little Egg Harbor Township, NJ 08087, USA",12.4942765046668
"97 Curlew Rd, Tuckerton, NJ 08087, USA",102.541478911897
"7179 Ocean County Rd 607, Long Beach Township, NJ 08008, USA",34.2978167237451
"20 W Mermaid Ln, Long Beach Township, NJ 08008, USA",13.2118739705786
"11 W Pennslvania Ave, Long Beach Township, NJ 08008, USA",13.4137276533124
"19 W Winifred Ave, Beach Haven, NJ 08008, USA",52.150415575159
"8 E Culver Ave, Long Beach Township, NJ 08008, USA",0.0635475445133709
"34 W 34th St, Long Beach Township, NJ 08008, USA",13.0813622385696
"46 W Maryland Ave, Long Beach Township, NJ 08008, USA",1.52313967390871
"119 W Delaware Ave, Long Beach Township, NJ 08008, USA",34.8189642835012
"133 W Delaware Ave, Long Beach Township, NJ 08008, USA",14.2370609969466
"122 W Pennsylvania Ave, Long Beach Township, NJ 08008, USA",12.3528430975782
"33 W Ohio Ave, Long Beach Township, NJ 08008, USA",5.93250164311426
"1710 Bay Terrace, Long Beach Township, NJ 08008, USA",16.9667110376613
"9 E 14th St, Long Beach Township, NJ 08008, USA",3.23753048110063
"13 Anderson Dr, Long Beach Township, NJ 08008, USA",2.78090951709562
"408 5th St, Beach Haven, NJ 08008, USA",7.49228254453953
"215 Amber St, Beach Haven, NJ 08008, USA",0.749426939512956
"11 Stevens Ave, Long Beach Township, NJ 08008, USA",1.94193372897649
"42 Circle Ct, Brick Township, NJ 08723, USA",3.69082215213886
"100 Parkway, Point Pleasant Beach, NJ 08742, USA",0.740199044355159
"462 Lake Ave, Bay Head, NJ 08742, USA",47.223936870421
"35 Cattus St, Toms River, NJ 08753, USA",3.53645890314164
"232 Helm Rd, Mantoloking, NJ 08738, USA",10.0866781025089
"203 S Lagoon Rd, Lavallette, NJ 08735, USA",1.69165882249203
"414 Delray Dr, Lavallette, NJ 08735, USA",5.84568258453718
"226 Harbor Dr, Lavallette, NJ 08735, USA",4.74273294163726
"249 Joseph St, Lavallette, NJ 08735, USA",4.56795533151442
"126 W Bonita Way, Lavallette, NJ 08735, USA",12.8928646025154
"3353 Teal Ln, Lavallette, NJ 08735, USA",45.5586285304941
"7 Cove Point Rd, Toms River, NJ 08753, USA",6.72311361478397
"626 E Riviera Ave, Ocean Gate, NJ 08740, USA",4.20662082602136
"903 Bay Blvd, Lavallette, NJ 08735, USA",32.7713762644297
"144 Elizabeth Ave, Lavallette, NJ 08735, USA",2.2017566540178
"9 Spindrift Rd, Seaside Heights, NJ 08751, USA",2.12849012496297
"415A Harding Ave, Seaside Heights, NJ 08751, USA",10.3549688437983
"1801 NJ-35, Seaside Heights, NJ 08751, USA",8.24223408304242
"416 Tunney Ave, Seaside Heights, NJ 08751, USA",4.79739928134062
"203 Harding Ave, Seaside Heights, NJ 08751, USA",8.12988903410911
"137 N St, Seaside Park, NJ 08752, USA",6.33042926533242
"1502 Mill Creek Rd, Manahawkin, NJ 08050, USA",3.42847496112503
"52 Patrick Dr, Manahawkin, NJ 08050, USA",6.03236009747563
"35 Mitzie Ln, Manahawkin, NJ 08050, USA",7.59837865524057
"52 Amy Dr, Manahawkin, NJ 08050, USA",3.04327822556639
"299 Brennan Concourse, Bayville, NJ 08721, USA",21.8524562129245
"2100 Sunset Ave, Surf City, NJ 08008, USA",1.00616825985067
"296 N 4th St, Surf City, NJ 08008, USA",0.0720862002062458
"315 Shore Ave, Surf City, NJ 08008, USA",2.67774965970457
"377 N 9th St, Surf City, NJ 08008, USA",27.2370853225417
"1201 Central Ave, Ship Bottom, NJ 08008, USA",18.0861221658915
"105 N Central Ave, Surf City, NJ 08008, USA",2.53587937539333
"130 E Dory Dr, Little Egg Harbor Township, NJ 08087, USA",29.622276250418
"116 N Spinnaker Dr, Little Egg Harbor Township, NJ 08087, USA",3.09379063354208
"19 S Burgee Dr, Little Egg Harbor Township, NJ 08087, USA",10.9874255332189
"490 S Green St, Tuckerton, NJ 08087, USA",5.64573056378269
"31 Daddy Tucker Dr, Little Egg Harbor Township, NJ 08087, USA",35.1000764429464
"217 Heron Rd, Tuckerton, NJ 08087, USA",100.141017731903
"109 E 29th St, Ship Bottom, NJ 08008, USA",0.293113117876342
"146 W New Jersey Ave, Long Beach Township, NJ 08008, USA",1.51773500582067
"North Beach Haven, Long Beach Township, NJ 08008, USA",53.0098626083531
"7 E Seabreeze Ave, Long Beach Township, NJ 08008, USA",3.56558780665294
"8 W Cape Cod Ln, Long Beach Township, NJ 08008, USA",1.26792892314135
"9009 Long Beach Blvd, Long Beach Township, NJ 08008, USA",0.528181438602138
"12502 Long Beach Blvd, Long Beach Township, NJ 08008, USA",8.23524361701475
"827 N Bay Ave, Beach Haven, NJ 08008, USA",0.959267130350111
"382 Holly Ave, Bay Head, NJ 08742, USA",9.92327423164187
"49 Bristol Pl, Bay Head, NJ 08742, USA",10.4855130497647
"3 Ward Dr, Brick Township, NJ 08723, USA",4.89581247847018
"335 Aldo Dr, Toms River, NJ 08753, USA",9.2722031000033
"217 Harbor Dr, Lavallette, NJ 08735, USA",7.29814328121912
"24 Harborside Dr E, Seaside Heights, NJ 08751, USA",19.5459031467293
"1901 Washington Ave, Seaside Heights, NJ 08751, USA",8.8384846599322
"213 Harding Ave, Seaside Heights, NJ 08751, USA",3.14129173679661
"316 Hamilton Ave, Seaside Heights, NJ 08751, USA",2.63815567670585
"79 Miller's Ln, Seaside Park, NJ 08752, USA",18.0748149801375
"75 Miller's Ln, Seaside Park, NJ 08752, USA",16.886227442843
"57 Marguerite Ln, Manahawkin, NJ 08050, USA",0.230938547170251
"28 Joy Rd, Manahawkin, NJ 08050, USA",14.0453482928336
"20 Willard Dr, Manahawkin, NJ 08050, USA",5.21224333647686
"63 Ruth Dr, Manahawkin, NJ 08050, USA",3.71253518950061
"51 Mark Dr, Manahawkin, NJ 08050, USA",2.17015483882791
"708 Drew Ave, Lanoka Harbor, NJ 08734, USA",5.68306999970899
"1200 Laurel Blvd, Lanoka Harbor, NJ 08734, USA",9.2046590361583
"1107 Leilani Dr, Forked River, NJ 08731, USA",18.5475437110345
"3 Cedars Ave, Harvey Cedars, NJ 08008, USA",6.70923071685882
"366 N 6th St, Surf City, NJ 08008, USA",47.6175295268785
"810 N Barnegat Ave, Ship Bottom, NJ 08008, USA",1.9193159265295
"303 S 2nd St, Surf City, NJ 08008, USA",0.448842884413644
"28 Louisiana Dr, Little Egg Harbor Township, NJ 08087, USA",0.469661207413863
"83 Dolphin Rd, Tuckerton, NJ 08087, USA",74.8458083391913
"213 Heron Rd, Tuckerton, NJ 08087, USA",86.6442855948871
"369 Kingfisher Rd, Tuckerton, NJ 08087, USA",42.2446003270413
"113 W 28th St, Ship Bottom, NJ 08008, USA",29.3446594405985
"6 E Kirkland Ave, Beach Haven, NJ 08008, USA",2.07609845241265
"5504 Long Beach Blvd, Beach Haven, NJ 08008, USA",11.0252641102363
"110 W 54th Ave, Beach Haven, NJ 08008, USA",20.882070613381
"11 W Oceanview Dr, Long Beach Township, NJ 08008, USA",1.44082285948113
"22 W New York Ave, Beach Haven, NJ 08008, USA",2.47132000629832
"16 E Hobart Ave, Beach Haven, NJ 08008, USA",3.89620389243402
"6115 Bayview Ave, Beach Haven, NJ 08008, USA",1.57417615935965
"110 W Pennsylvania Ave, Long Beach Township, NJ 08008, USA",21.1151502096278
"10 W Kansas Ave, Long Beach Township, NJ 08008, USA",6.30831544089143
"1014 West Ave, Long Beach Township, NJ 08008, USA",2.42703082726098
"217 5th St, Beach Haven, NJ 08008, USA",10.4502639149232
"311 Holyoke Ave, Beach Haven, NJ 08008, USA",1.767920165869
"106 Niblick St, Point Pleasant Beach, NJ 08742, USA",9.03714833004784
"215 Forman Ave, Point Pleasant Beach, NJ 08742, USA",4.19717559635518
"137 Shore Dr, Brick Township, NJ 08723, USA",11.7697168785495
"77 Channel Dr, Brick Township, NJ 08723, USA",0.46745734615821
"361 Silver Bay Rd, Toms River, NJ 08753, USA",2.14023263448835
"220 Norman Ct, Lavallette, NJ 08735, USA",2.93831500927787
"205 Gull Ln, Lavallette, NJ 08735, USA",26.7549124781139
"3317 Moonrise Ln, Lavallette, NJ 08735, USA",10.3027562705531
"113 W Kingfisher Way, Lavallette, NJ 08735, USA",2.61437741174459
"163 W Bay Way, Lavallette, NJ 08735, USA",0.566214596863683
"116 Mermaid Rd, Toms River, NJ 08753, USA",12.887988591323
"632 McKinley Ave, Toms River, NJ 08753, USA",5.15084550462673
"30 Cove Rd W, Bayville, NJ 08721, USA",11.2367705289978
"634 E Longport Ave, Ocean Gate, NJ 08740, USA",6.42327346016119
"10 Jibsail Dr, Bayville, NJ 08721, USA",11.3053088017847
"34 Lavallette Ave, Lavallette, NJ 08735, USA",2.34541282543353
"421 Bayside Terrace, Seaside Heights, NJ 08751, USA",9.54205771896402
"400 Tunney Ave, Seaside Heights, NJ 08751, USA",26.6443406985562
"118 H St, Seaside Park, NJ 08752, USA",1.72332108757185
"124 H St, Seaside Park, NJ 08752, USA",8.73419644960401
"24 Bayview Dr, Waretown, NJ 08758, USA",1.16686285715738
"56 Marguerite Ln, Manahawkin, NJ 08050, USA",6.65478073708624
"1114 Jennifer Ln, Manahawkin, NJ 08050, USA",9.74876289532443
"63 Marin Ln, Manahawkin, NJ 08050, USA",3.09455603775239
"205 Fernwood Dr, Bayville, NJ 08721, USA",6.75318678865172
"9 Amherst Rd, Long Beach Township, NJ 08008, USA",2.44223189492525
"13 W 76th St, Harvey Cedars, NJ 08008, USA",6.84667543211376
"294 N 3rd St, Surf City, NJ 08008, USA",8.89285025654487
"813 N Barnegat Ave, Surf City, NJ 08008, USA",2.70595379775941
"18 W Dory Dr, Little Egg Harbor Township, NJ 08087, USA",5.24331627388393
"17 W Boat Dr, Little Egg Harbor Township, NJ 08087, USA",4.76843187976146
"117 E Boat Dr, Little Egg Harbor Township, NJ 08087, USA",3.41974612178908
"115 E Brig Dr, Little Egg Harbor Township, NJ 08087, USA",7.39085037938519
"135 E Dory Dr, Little Egg Harbor Township, NJ 08087, USA",17.8627714462968
"179 Flamingo Rd, Tuckerton, NJ 08087, USA",55.5382943813256
"113 W Maryland Ave, Long Beach Township, NJ 08008, USA",12.8562277306667
"116 W Pennsylvania Ave, Long Beach Township, NJ 08008, USA",0.516274415271001
"5 E 23rd St, Long Beach Township, NJ 08008, USA",9.3167148198244
"523 Engleside Ave, Beach Haven, NJ 08008, USA",10.4996736497788
"310 Cove Ln, Beach Haven, NJ 08008, USA",2.51863177941625
"312 Coral St, Beach Haven, NJ 08008, USA",15.251338239737
"408 Amber St, Beach Haven, NJ 08008, USA",6.70509030012224
"1853 Boat Point Dr, Point Pleasant, NJ 08742, USA",4.67532730773746
"23 Farragut Dr, Brick Township, NJ 08723, USA",10.3859822054337
"371 Aldo Dr, Toms River, NJ 08753, USA",2.0594097595744
"1556 Runyon Ln, Mantoloking, NJ 08738, USA",12.1754759798123
"211 5th Ave, Lavallette, NJ 08735, USA",3.75382389252047
"3136 Veeder Ave, Toms River, NJ 08753, USA",1.92503578504677
"3233 Meadow St, Toms River, NJ 08753, USA",5.317583962934
"43 Bay Shore Dr, Toms River, NJ 08753, USA",5.00958158034083
"40 Bay Shore Dr, Toms River, NJ 08753, USA",2.39627296330553
"99 Bay Shore Dr, Toms River, NJ 08753, USA",7.01843684156697
"134 Newark Ave, Lavallette, NJ 08735, USA",7.3804363578179
"221 7th Ave, Seaside Heights, NJ 08751, USA",3.57265984039908
"264 Hancock Ave, Seaside Heights, NJ 08751, USA",3.6935918208863
"308 Eisenhower Ave, Seaside Heights, NJ 08751, USA",1.38606392128827
"324 Webster Ave, Seaside Heights, NJ 08751, USA",2.73364452203575
"15 Bay Ave, Forked River, NJ 08731, USA",4.65477174156986
"106 Atlantic Ave, Waretown, NJ 08758, USA",0.0462559378476138
"12 Woodmansee Blvd, Barnegat, NJ 08005, USA",5.13219081785725
"16 Rosalyn Dr, Manahawkin, NJ 08050, USA",3.99661453071151
"292 Morris Blvd, Manahawkin, NJ 08050, USA",4.92354719567476
"12 Beatrice Dr, Manahawkin, NJ 08050, USA",4.22628121357158
"372 W 13th St, Ship Bottom, NJ 08008, USA",7.33853485721085
"255 W 21st St, Ship Bottom, NJ 08008, USA",3.93181902961139
"227 Cypress Dr, Bayville, NJ 08721, USA",6.69540904434389
"8109 Bay Terrace, Harvey Cedars, NJ 08008, USA",3.18020497750596
"5525 Holly Ave, Harvey Cedars, NJ 08008, USA",5.1444487101709
"1108C Long Beach Blvd, Long Beach Township, NJ 08008, USA",1.47223876446459
"9 W 77th St, Harvey Cedars, NJ 08008, USA",3.22170067116953
"7 W 77th St, Harvey Cedars, NJ 08008, USA",14.3391508565469
"613 N Barnegat Ave, Surf City, NJ 08008, USA",40.2028066019548
"354 N 7th St, Surf City, NJ 08008, USA",29.7011382843626
"347 N 8th St, Surf City, NJ 08008, USA",4.6965683827935
"204 W 12th St, Ship Bottom, NJ 08008, USA",6.82791732818691
"122 E Dory Dr, Little Egg Harbor Township, NJ 08087, USA",1.54852287392717
"132 S Forecastle Dr, Little Egg Harbor Township, NJ 08087, USA",5.61903298821033
"1134 Little Egg Harbor Blvd, Tuckerton, NJ 08087, USA",87.9714998389791
"5714 Long Beach Blvd, Beach Haven, NJ 08008, USA",0.112478770117739
"4901 Long Beach Blvd, Long Beach Township, NJ 08008, USA",11.0360747488874
"29 W Bayberry Dr, Long Beach Township, NJ 08008, USA",0.144283464378689
"108 W 14th St, Long Beach Township, NJ 08008, USA",17.0720662038701
"13 W Mac Evoy Ln, Long Beach Township, NJ 08008, USA",3.44183089785124
"12007 Sunset Terrace, Long Beach Township, NJ 08008, USA",3.30358695872659
"6 E Marine Ln, Long Beach Township, NJ 08008, USA",27.8128575340358
"329 Fairview Ave, Beach Haven, NJ 08008, USA",5.65687174029015
"1516 S Bay Ave, Beach Haven, NJ 08008, USA",1.18575828977624
